"","Phecode","ICD","ICD910","code"
"67270","710_1","ICD9:730.23","ICD9","73023"
"67271","710_1","ICD9:730.24","ICD9","73024"
"67272","710_1","ICD9:730.25","ICD9","73025"
"67273","710_1","ICD9:730.26","ICD9","73026"
"67274","710_1","ICD9:730.27","ICD9","73027"
"67275","710_1","ICD9:730.28","ICD9","73028"
"67276","710_1","ICD9:730.29","ICD9","73029"
"67290","710_11","ICD9:730.0","ICD9","7300"
"67291","710_11","ICD9:730.00","ICD9","73000"
"67292","710_11","ICD9:730.01","ICD9","73001"
"67293","710_11","ICD9:730.02","ICD9","73002"
"67294","710_11","ICD9:730.03","ICD9","73003"
"67295","710_11","ICD9:730.04","ICD9","73004"
"67296","710_11","ICD9:730.05","ICD9","73005"
"67297","710_11","ICD9:730.06","ICD9","73006"
"67298","710_11","ICD9:730.07","ICD9","73007"
"67299","710_11","ICD9:730.08","ICD9","73008"
"67300","710_11","ICD9:730.09","ICD9","73009"
"67397","710_12","ICD9:730.1","ICD9","7301"
"67398","710_12","ICD9:730.10","ICD9","73010"
"67399","710_12","ICD9:730.11","ICD9","73011"
"67400","710_12","ICD9:730.12","ICD9","73012"
"67401","710_12","ICD9:730.13","ICD9","73013"
"67402","710_12","ICD9:730.14","ICD9","73014"
"67403","710_12","ICD9:730.15","ICD9","73015"
"67404","710_12","ICD9:730.16","ICD9","73016"
"67405","710_12","ICD9:730.17","ICD9","73017"
"67406","710_12","ICD9:730.18","ICD9","73018"
"67407","710_12","ICD9:730.19","ICD9","73019"
"67547","710_19","ICD9:730.2","ICD9","7302"
"67548","710_19","ICD9:730.20","ICD9","73020"
"67549","710_19","ICD9:730.21","ICD9","73021"
"67550","710_19","ICD9:730.22","ICD9","73022"
"67551","710_19","ICD9:730.23","ICD9","73023"
"67552","710_19","ICD9:730.24","ICD9","73024"
"67553","710_19","ICD9:730.25","ICD9","73025"
"67554","710_19","ICD9:730.26","ICD9","73026"
"67555","710_19","ICD9:730.27","ICD9","73027"
"67556","710_19","ICD9:730.28","ICD9","73028"
"67557","710_19","ICD9:730.29","ICD9","73029"
"67571","710_2","ICD9:730.3","ICD9","7303"
"67572","710_2","ICD9:730.30","ICD9","73030"
"67573","710_2","ICD9:730.31","ICD9","73031"
"67574","710_2","ICD9:730.32","ICD9","73032"
"67575","710_2","ICD9:730.33","ICD9","73033"
"67576","710_2","ICD9:730.34","ICD9","73034"
"67577","710_2","ICD9:730.35","ICD9","73035"
"67578","710_2","ICD9:730.36","ICD9","73036"
"67579","710_2","ICD9:730.37","ICD9","73037"
"67580","710_2","ICD9:730.38","ICD9","73038"
"67581","710_2","ICD9:730.39","ICD9","73039"
"67582","710_3","ICD9:730.7","ICD9","7307"
"67583","710_3","ICD9:730.70","ICD9","73070"
"67584","710_3","ICD9:730.71","ICD9","73071"
"67585","710_3","ICD9:730.72","ICD9","73072"
"67586","710_3","ICD9:730.73","ICD9","73073"
"67587","710_3","ICD9:730.74","ICD9","73074"
"67588","710_3","ICD9:730.75","ICD9","73075"
"67589","710_3","ICD9:730.76","ICD9","73076"
"67590","710_3","ICD9:730.77","ICD9","73077"
"67591","710_3","ICD9:730.78","ICD9","73078"
"67592","710_3","ICD9:730.79","ICD9","73079"
"67625","711_","ICD9:003.23","ICD9","00323"
"67626","711_","ICD9:026.1","ICD9","0261"
"67627","711_","ICD9:036.82","ICD9","03682"
"67628","711_","ICD9:056.71","ICD9","05671"
"67629","711_","ICD9:098.50","ICD9","09850"
"67630","711_","ICD9:711","ICD9","711"
"67631","711_","ICD9:711.3","ICD9","7113"
"67632","711_","ICD9:711.30","ICD9","71130"
"67633","711_","ICD9:711.31","ICD9","71131"
"67634","711_","ICD9:711.32","ICD9","71132"
"67635","711_","ICD9:711.33","ICD9","71133"
"67636","711_","ICD9:711.34","ICD9","71134"
"67637","711_","ICD9:711.35","ICD9","71135"
"67638","711_","ICD9:711.36","ICD9","71136"
"67639","711_","ICD9:711.37","ICD9","71137"
"67640","711_","ICD9:711.38","ICD9","71138"
"67641","711_","ICD9:711.39","ICD9","71139"
"67642","711_","ICD9:711.4","ICD9","7114"
"67643","711_","ICD9:711.40","ICD9","71140"
"67644","711_","ICD9:711.41","ICD9","71141"
"67645","711_","ICD9:711.42","ICD9","71142"
"67646","711_","ICD9:711.43","ICD9","71143"
"67647","711_","ICD9:711.44","ICD9","71144"
"67648","711_","ICD9:711.45","ICD9","71145"
"67649","711_","ICD9:711.46","ICD9","71146"
"67650","711_","ICD9:711.47","ICD9","71147"
"67651","711_","ICD9:711.48","ICD9","71148"
"67652","711_","ICD9:711.49","ICD9","71149"
"67653","711_","ICD9:711.5","ICD9","7115"
"67654","711_","ICD9:711.50","ICD9","71150"
"67655","711_","ICD9:711.51","ICD9","71151"
"67656","711_","ICD9:711.52","ICD9","71152"
"67657","711_","ICD9:711.53","ICD9","71153"
"67658","711_","ICD9:711.54","ICD9","71154"
"67659","711_","ICD9:711.55","ICD9","71155"
"67660","711_","ICD9:711.56","ICD9","71156"
"67661","711_","ICD9:711.57","ICD9","71157"
"67662","711_","ICD9:711.58","ICD9","71158"
"67663","711_","ICD9:711.59","ICD9","71159"
"67664","711_","ICD9:711.6","ICD9","7116"
"67665","711_","ICD9:711.60","ICD9","71160"
"67666","711_","ICD9:711.61","ICD9","71161"
"67667","711_","ICD9:711.62","ICD9","71162"
"67668","711_","ICD9:711.63","ICD9","71163"
"67669","711_","ICD9:711.64","ICD9","71164"
"67670","711_","ICD9:711.65","ICD9","71165"
"67671","711_","ICD9:711.66","ICD9","71166"
"67672","711_","ICD9:711.67","ICD9","71167"
"67673","711_","ICD9:711.68","ICD9","71168"
"67674","711_","ICD9:711.69","ICD9","71169"
"67675","711_","ICD9:711.7","ICD9","7117"
"67676","711_","ICD9:711.70","ICD9","71170"
"67677","711_","ICD9:711.71","ICD9","71171"
"67678","711_","ICD9:711.72","ICD9","71172"
"67679","711_","ICD9:711.73","ICD9","71173"
"67680","711_","ICD9:711.74","ICD9","71174"
"67681","711_","ICD9:711.75","ICD9","71175"
"67682","711_","ICD9:711.76","ICD9","71176"
"67683","711_","ICD9:711.77","ICD9","71177"
"67684","711_","ICD9:711.78","ICD9","71178"
"67685","711_","ICD9:711.79","ICD9","71179"
"67686","711_","ICD9:711.8","ICD9","7118"
"67687","711_","ICD9:711.80","ICD9","71180"
"67688","711_","ICD9:711.81","ICD9","71181"
"67689","711_","ICD9:711.82","ICD9","71182"
"67690","711_","ICD9:711.83","ICD9","71183"
"67691","711_","ICD9:711.84","ICD9","71184"
"67692","711_","ICD9:711.85","ICD9","71185"
"67693","711_","ICD9:711.86","ICD9","71186"
"67694","711_","ICD9:711.87","ICD9","71187"
"67695","711_","ICD9:711.88","ICD9","71188"
"67696","711_","ICD9:711.89","ICD9","71189"
"67697","711_","ICD9:711.9","ICD9","7119"
"67698","711_","ICD9:711.90","ICD9","71190"
"67699","711_","ICD9:711.91","ICD9","71191"
"67700","711_","ICD9:711.92","ICD9","71192"
"67701","711_","ICD9:711.93","ICD9","71193"
"67702","711_","ICD9:711.94","ICD9","71194"
"67703","711_","ICD9:711.95","ICD9","71195"
"67704","711_","ICD9:711.96","ICD9","71196"
"67705","711_","ICD9:711.97","ICD9","71197"
"67706","711_","ICD9:711.98","ICD9","71198"
"67707","711_","ICD9:711.99","ICD9","71199"
"67811","711_","ICD9:711.0","ICD9","7110"
"67812","711_","ICD9:711.00","ICD9","71100"
"67813","711_","ICD9:711.01","ICD9","71101"
"67814","711_","ICD9:711.02","ICD9","71102"
"67815","711_","ICD9:711.03","ICD9","71103"
"67816","711_","ICD9:711.04","ICD9","71104"
"67817","711_","ICD9:711.05","ICD9","71105"
"67818","711_","ICD9:711.06","ICD9","71106"
"67819","711_","ICD9:711.07","ICD9","71107"
"67820","711_","ICD9:711.08","ICD9","71108"
"67821","711_","ICD9:711.09","ICD9","71109"
"67950","711_","ICD9:099.3","ICD9","0993"
"67951","711_","ICD9:711.1","ICD9","7111"
"67952","711_","ICD9:711.10","ICD9","71110"
"67953","711_","ICD9:711.11","ICD9","71111"
"67954","711_","ICD9:711.12","ICD9","71112"
"67955","711_","ICD9:711.13","ICD9","71113"
"67956","711_","ICD9:711.14","ICD9","71114"
"67957","711_","ICD9:711.15","ICD9","71115"
"67958","711_","ICD9:711.16","ICD9","71116"
"67959","711_","ICD9:711.17","ICD9","71117"
"67960","711_","ICD9:711.18","ICD9","71118"
"67961","711_","ICD9:711.19","ICD9","71119"
"67994","711_","ICD9:136.1","ICD9","1361"
"67995","711_","ICD9:711.2","ICD9","7112"
"67996","711_","ICD9:711.20","ICD9","71120"
"67997","711_","ICD9:711.21","ICD9","71121"
"67998","711_","ICD9:711.22","ICD9","71122"
"67999","711_","ICD9:711.23","ICD9","71123"
"68000","711_","ICD9:711.24","ICD9","71124"
"68001","711_","ICD9:711.25","ICD9","71125"
"68002","711_","ICD9:711.26","ICD9","71126"
"68003","711_","ICD9:711.27","ICD9","71127"
"68004","711_","ICD9:711.28","ICD9","71128"
"68005","711_","ICD9:711.29","ICD9","71129"
"68007","711_1","ICD9:711.0","ICD9","7110"
"68008","711_1","ICD9:711.00","ICD9","71100"
"68009","711_1","ICD9:711.01","ICD9","71101"
"68010","711_1","ICD9:711.02","ICD9","71102"
"68011","711_1","ICD9:711.03","ICD9","71103"
"68012","711_1","ICD9:711.04","ICD9","71104"
"68013","711_1","ICD9:711.05","ICD9","71105"
"68014","711_1","ICD9:711.06","ICD9","71106"
"68015","711_1","ICD9:711.07","ICD9","71107"
"68016","711_1","ICD9:711.08","ICD9","71108"
"68017","711_1","ICD9:711.09","ICD9","71109"
"68146","711_2","ICD9:099.3","ICD9","0993"
"68147","711_2","ICD9:711.1","ICD9","7111"
"68148","711_2","ICD9:711.10","ICD9","71110"
"68149","711_2","ICD9:711.11","ICD9","71111"
"68150","711_2","ICD9:711.12","ICD9","71112"
"68151","711_2","ICD9:711.13","ICD9","71113"
"68152","711_2","ICD9:711.14","ICD9","71114"
"68153","711_2","ICD9:711.15","ICD9","71115"
"68154","711_2","ICD9:711.16","ICD9","71116"
"68155","711_2","ICD9:711.17","ICD9","71117"
"68156","711_2","ICD9:711.18","ICD9","71118"
"68157","711_2","ICD9:711.19","ICD9","71119"
"68190","711_3","ICD9:136.1","ICD9","1361"
"68191","711_3","ICD9:711.2","ICD9","7112"
"68192","711_3","ICD9:711.20","ICD9","71120"
"68193","711_3","ICD9:711.21","ICD9","71121"
"68194","711_3","ICD9:711.22","ICD9","71122"
"68195","711_3","ICD9:711.23","ICD9","71123"
"68196","711_3","ICD9:711.24","ICD9","71124"
"68197","711_3","ICD9:711.25","ICD9","71125"
"68198","711_3","ICD9:711.26","ICD9","71126"
"68199","711_3","ICD9:711.27","ICD9","71127"
"68200","711_3","ICD9:711.28","ICD9","71128"
"68201","711_3","ICD9:711.29","ICD9","71129"
"68203","712_","ICD9:567.31","ICD9","56731"
"68204","712_","ICD9:710.5","ICD9","7105"
"68205","712_","ICD9:728.0","ICD9","7280"
"68206","712_","ICD9:728.86","ICD9","72886"
"68257","713_","ICD9:713","ICD9","713"
"68258","713_","ICD9:713.0","ICD9","7130"
"68259","713_","ICD9:713.1","ICD9","7131"
"68260","713_","ICD9:713.2","ICD9","7132"
"68261","713_","ICD9:713.3","ICD9","7133"
"68262","713_","ICD9:713.4","ICD9","7134"
"68263","713_","ICD9:713.6","ICD9","7136"
"68264","713_","ICD9:713.7","ICD9","7137"
"68265","713_","ICD9:713.8","ICD9","7138"
"68396","713_","ICD9:713.5","ICD9","7135"
"68430","713_5","ICD9:713.5","ICD9","7135"
"68464","714_","ICD9:714","ICD9","714"
"68465","714_","ICD9:714.4","ICD9","7144"
"68466","714_","ICD9:714.8","ICD9","7148"
"68467","714_","ICD9:714.89","ICD9","71489"
"68468","714_","ICD9:714.9","ICD9","7149"
"68504","714_","ICD9:714.0","ICD9","7140"
"68505","714_","ICD9:714.1","ICD9","7141"
"68506","714_","ICD9:714.2","ICD9","7142"
"68507","714_","ICD9:714.81","ICD9","71481"
"68914","714_","ICD9:714.3","ICD9","7143"
"68915","714_","ICD9:714.30","ICD9","71430"
"68916","714_","ICD9:714.31","ICD9","71431"
"68917","714_","ICD9:714.32","ICD9","71432"
"68918","714_","ICD9:714.33","ICD9","71433"
"69080","714_1","ICD9:714.0","ICD9","7140"
"69081","714_1","ICD9:714.1","ICD9","7141"
"69082","714_1","ICD9:714.2","ICD9","7142"
"69083","714_1","ICD9:714.81","ICD9","71481"
"69490","714_2","ICD9:714.3","ICD9","7143"
"69491","714_2","ICD9:714.30","ICD9","71430"
"69492","714_2","ICD9:714.31","ICD9","71431"
"69493","714_2","ICD9:714.32","ICD9","71432"
"69494","714_2","ICD9:714.33","ICD9","71433"
"69656","715_","ICD9:720","ICD9","720"
"69657","715_","ICD9:720.8","ICD9","7208"
"69658","715_","ICD9:720.81","ICD9","72081"
"69659","715_","ICD9:720.89","ICD9","72089"
"69660","715_","ICD9:720.9","ICD9","7209"
"69707","715_","ICD9:720.2","ICD9","7202"
"69709","715_","ICD9:720.0","ICD9","7200"
"69722","715_","ICD9:720.1","ICD9","7201"
"69734","715_1","ICD9:720.2","ICD9","7202"
"69736","715_2","ICD9:720.0","ICD9","7200"
"69749","715_3","ICD9:720.1","ICD9","7201"
"69761","716_","ICD9:716.2","ICD9","7162"
"69762","716_","ICD9:716.20","ICD9","71620"
"69763","716_","ICD9:716.21","ICD9","71621"
"69764","716_","ICD9:716.22","ICD9","71622"
"69765","716_","ICD9:716.23","ICD9","71623"
"69766","716_","ICD9:716.24","ICD9","71624"
"69767","716_","ICD9:716.25","ICD9","71625"
"69768","716_","ICD9:716.26","ICD9","71626"
"69769","716_","ICD9:716.27","ICD9","71627"
"69770","716_","ICD9:716.28","ICD9","71628"
"69771","716_","ICD9:716.29","ICD9","71629"
"69772","716_","ICD9:716.3","ICD9","7163"
"69773","716_","ICD9:716.30","ICD9","71630"
"69774","716_","ICD9:716.31","ICD9","71631"
"69775","716_","ICD9:716.32","ICD9","71632"
"69776","716_","ICD9:716.33","ICD9","71633"
"69777","716_","ICD9:716.34","ICD9","71634"
"69778","716_","ICD9:716.35","ICD9","71635"
"69779","716_","ICD9:716.36","ICD9","71636"
"69780","716_","ICD9:716.37","ICD9","71637"
"69781","716_","ICD9:716.38","ICD9","71638"
"69782","716_","ICD9:716.39","ICD9","71639"
"69783","716_","ICD9:716.4","ICD9","7164"
"69784","716_","ICD9:716.40","ICD9","71640"
"69785","716_","ICD9:716.41","ICD9","71641"
"69786","716_","ICD9:716.42","ICD9","71642"
"69787","716_","ICD9:716.43","ICD9","71643"
"69788","716_","ICD9:716.44","ICD9","71644"
"69789","716_","ICD9:716.45","ICD9","71645"
"69790","716_","ICD9:716.46","ICD9","71646"
"69791","716_","ICD9:716.47","ICD9","71647"
"69792","716_","ICD9:716.48","ICD9","71648"
"69793","716_","ICD9:716.49","ICD9","71649"
"69827","716_","ICD9:716.5","ICD9","7165"
"69828","716_","ICD9:716.50","ICD9","71650"
"69829","716_","ICD9:716.51","ICD9","71651"
"69830","716_","ICD9:716.52","ICD9","71652"
"69831","716_","ICD9:716.53","ICD9","71653"
"69832","716_","ICD9:716.54","ICD9","71654"
"69833","716_","ICD9:716.55","ICD9","71655"
"69834","716_","ICD9:716.56","ICD9","71656"
"69835","716_","ICD9:716.57","ICD9","71657"
"69836","716_","ICD9:716.58","ICD9","71658"
"69837","716_","ICD9:716.59","ICD9","71659"
"69838","716_","ICD9:716.6","ICD9","7166"
"69839","716_","ICD9:716.60","ICD9","71660"
"69840","716_","ICD9:716.61","ICD9","71661"
"69841","716_","ICD9:716.62","ICD9","71662"
"69842","716_","ICD9:716.63","ICD9","71663"
"69843","716_","ICD9:716.64","ICD9","71664"
"69844","716_","ICD9:716.65","ICD9","71665"
"69845","716_","ICD9:716.66","ICD9","71666"
"69846","716_","ICD9:716.67","ICD9","71667"
"69847","716_","ICD9:716.68","ICD9","71668"
"69878","716_","ICD9:716.0","ICD9","7160"
"69879","716_","ICD9:716.00","ICD9","71600"
"69880","716_","ICD9:716.01","ICD9","71601"
"69881","716_","ICD9:716.02","ICD9","71602"
"69882","716_","ICD9:716.03","ICD9","71603"
"69883","716_","ICD9:716.04","ICD9","71604"
"69884","716_","ICD9:716.05","ICD9","71605"
"69885","716_","ICD9:716.06","ICD9","71606"
"69886","716_","ICD9:716.07","ICD9","71607"
"69887","716_","ICD9:716.08","ICD9","71608"
"69888","716_","ICD9:716.09","ICD9","71609"
"69921","716_","ICD9:719.3","ICD9","7193"
"69922","716_","ICD9:719.30","ICD9","71930"
"69923","716_","ICD9:719.31","ICD9","71931"
"69924","716_","ICD9:719.32","ICD9","71932"
"69925","716_","ICD9:719.33","ICD9","71933"
"69926","716_","ICD9:719.34","ICD9","71934"
"69927","716_","ICD9:719.35","ICD9","71935"
"69928","716_","ICD9:719.36","ICD9","71936"
"69929","716_","ICD9:719.37","ICD9","71937"
"69930","716_","ICD9:719.38","ICD9","71938"
"69931","716_","ICD9:719.39","ICD9","71939"
"69996","716_","ICD9:716","ICD9","716"
"69997","716_","ICD9:716.8","ICD9","7168"
"69998","716_","ICD9:716.80","ICD9","71680"
"69999","716_","ICD9:716.81","ICD9","71681"
"70000","716_","ICD9:716.82","ICD9","71682"
"70001","716_","ICD9:716.83","ICD9","71683"
"70002","716_","ICD9:716.84","ICD9","71684"
"70003","716_","ICD9:716.85","ICD9","71685"
"70004","716_","ICD9:716.86","ICD9","71686"
"70005","716_","ICD9:716.87","ICD9","71687"
"70006","716_","ICD9:716.88","ICD9","71688"
"70007","716_","ICD9:716.89","ICD9","71689"
"70008","716_","ICD9:716.9","ICD9","7169"
"70009","716_","ICD9:716.90","ICD9","71690"
"70010","716_","ICD9:716.91","ICD9","71691"
"70011","716_","ICD9:716.92","ICD9","71692"
"70012","716_","ICD9:716.93","ICD9","71693"
"70013","716_","ICD9:716.94","ICD9","71694"
"70014","716_","ICD9:716.95","ICD9","71695"
"70015","716_","ICD9:716.96","ICD9","71696"
"70016","716_","ICD9:716.97","ICD9","71697"
"70017","716_","ICD9:716.98","ICD9","71698"
"70018","716_","ICD9:716.99","ICD9","71699"
"70086","716_1","ICD9:716.5","ICD9","7165"
"70087","716_1","ICD9:716.50","ICD9","71650"
"70088","716_1","ICD9:716.51","ICD9","71651"
"70089","716_1","ICD9:716.52","ICD9","71652"
"70090","716_1","ICD9:716.53","ICD9","71653"
"70091","716_1","ICD9:716.54","ICD9","71654"
"70092","716_1","ICD9:716.55","ICD9","71655"
"70093","716_1","ICD9:716.56","ICD9","71656"
"70094","716_1","ICD9:716.57","ICD9","71657"
"70095","716_1","ICD9:716.58","ICD9","71658"
"70096","716_1","ICD9:716.59","ICD9","71659"
"70097","716_2","ICD9:716.6","ICD9","7166"
"70098","716_2","ICD9:716.60","ICD9","71660"
"70099","716_2","ICD9:716.61","ICD9","71661"
"70100","716_2","ICD9:716.62","ICD9","71662"
"70101","716_2","ICD9:716.63","ICD9","71663"
"70102","716_2","ICD9:716.64","ICD9","71664"
"70103","716_2","ICD9:716.65","ICD9","71665"
"70104","716_2","ICD9:716.66","ICD9","71666"
"70105","716_2","ICD9:716.67","ICD9","71667"
"70106","716_2","ICD9:716.68","ICD9","71668"
"70137","716_3","ICD9:716.0","ICD9","7160"
"70138","716_3","ICD9:716.00","ICD9","71600"
"70139","716_3","ICD9:716.01","ICD9","71601"
"70140","716_3","ICD9:716.02","ICD9","71602"
"70141","716_3","ICD9:716.03","ICD9","71603"
"70142","716_3","ICD9:716.04","ICD9","71604"
"70143","716_3","ICD9:716.05","ICD9","71605"
"70144","716_3","ICD9:716.06","ICD9","71606"
"70145","716_3","ICD9:716.07","ICD9","71607"
"70146","716_3","ICD9:716.08","ICD9","71608"
"70147","716_3","ICD9:716.09","ICD9","71609"
"70180","716_8","ICD9:719.3","ICD9","7193"
"70181","716_8","ICD9:719.30","ICD9","71930"
"70182","716_8","ICD9:719.31","ICD9","71931"
"70183","716_8","ICD9:719.32","ICD9","71932"
"70184","716_8","ICD9:719.33","ICD9","71933"
"70185","716_8","ICD9:719.34","ICD9","71934"
"70186","716_8","ICD9:719.35","ICD9","71935"
"70187","716_8","ICD9:719.36","ICD9","71936"
"70188","716_8","ICD9:719.37","ICD9","71937"
"70189","716_8","ICD9:719.38","ICD9","71938"
"70190","716_8","ICD9:719.39","ICD9","71939"
"70255","716_9","ICD9:716","ICD9","716"
"70256","716_9","ICD9:716.8","ICD9","7168"
"70257","716_9","ICD9:716.80","ICD9","71680"
"70258","716_9","ICD9:716.81","ICD9","71681"
"70259","716_9","ICD9:716.82","ICD9","71682"
"70260","716_9","ICD9:716.83","ICD9","71683"
"70261","716_9","ICD9:716.84","ICD9","71684"
"70262","716_9","ICD9:716.85","ICD9","71685"
"70263","716_9","ICD9:716.86","ICD9","71686"
"70264","716_9","ICD9:716.87","ICD9","71687"
"70265","716_9","ICD9:716.88","ICD9","71688"
"70266","716_9","ICD9:716.89","ICD9","71689"
"70267","716_9","ICD9:716.9","ICD9","7169"
"70268","716_9","ICD9:716.90","ICD9","71690"
"70269","716_9","ICD9:716.91","ICD9","71691"
"70270","716_9","ICD9:716.92","ICD9","71692"
"70271","716_9","ICD9:716.93","ICD9","71693"
"70272","716_9","ICD9:716.94","ICD9","71694"
"70273","716_9","ICD9:716.95","ICD9","71695"
"70274","716_9","ICD9:716.96","ICD9","71696"
"70275","716_9","ICD9:716.97","ICD9","71697"
"70276","716_9","ICD9:716.98","ICD9","71698"
"70277","716_9","ICD9:716.99","ICD9","71699"
"70345","717_","ICD9:725","ICD9","725"
"70346","717_","ICD9:725.0","ICD9","7250"
"70348","720_","ICD9:723.0","ICD9","7230"
"70349","720_","ICD9:724.0","ICD9","7240"
"70350","720_","ICD9:724.00","ICD9","72400"
"70351","720_","ICD9:724.01","ICD9","72401"
"70352","720_","ICD9:724.09","ICD9","72409"
"70417","720_","ICD9:724.02","ICD9","72402"
"70418","720_","ICD9:724.03","ICD9","72403"
"70429","720_1","ICD9:724.02","ICD9","72402"
"70430","720_1","ICD9:724.03","ICD9","72403"
"70441","721_","ICD9:721","ICD9","721"
"70442","721_","ICD9:721.7","ICD9","7217"
"70443","721_","ICD9:721.9","ICD9","7219"
"70455","721_","ICD9:721.0","ICD9","7210"
"70456","721_","ICD9:721.00","ICD9","72100"
"70457","721_","ICD9:721.2","ICD9","7212"
"70458","721_","ICD9:721.3","ICD9","7213"
"70459","721_","ICD9:721.90","ICD9","72190"
"70492","721_","ICD9:721.1","ICD9","7211"
"70493","721_","ICD9:721.4","ICD9","7214"
"70494","721_","ICD9:721.41","ICD9","72141"
"70495","721_","ICD9:721.42","ICD9","72142"
"70496","721_","ICD9:721.91","ICD9","72191"
"70515","721_","ICD9:721.5","ICD9","7215"
"70516","721_","ICD9:721.6","ICD9","7216"
"70517","721_","ICD9:721.8","ICD9","7218"
"70540","721_1","ICD9:721.0","ICD9","7210"
"70541","721_1","ICD9:721.00","ICD9","72100"
"70542","721_1","ICD9:721.2","ICD9","7212"
"70543","721_1","ICD9:721.3","ICD9","7213"
"70544","721_1","ICD9:721.90","ICD9","72190"
"70577","721_2","ICD9:721.1","ICD9","7211"
"70578","721_2","ICD9:721.4","ICD9","7214"
"70579","721_2","ICD9:721.41","ICD9","72141"
"70580","721_2","ICD9:721.42","ICD9","72142"
"70581","721_2","ICD9:721.91","ICD9","72191"
"70600","721_8","ICD9:721.5","ICD9","7215"
"70601","721_8","ICD9:721.6","ICD9","7216"
"70602","721_8","ICD9:721.8","ICD9","7218"
"70625","722_","ICD9:722","ICD9","722"
"70626","722_","ICD9:722.0","ICD9","7220"
"70627","722_","ICD9:722.1","ICD9","7221"
"70628","722_","ICD9:722.10","ICD9","72210"
"70629","722_","ICD9:722.11","ICD9","72211"
"70630","722_","ICD9:722.2","ICD9","7222"
"70645","722_","ICD9:722.3","ICD9","7223"
"70646","722_","ICD9:722.30","ICD9","72230"
"70647","722_","ICD9:722.31","ICD9","72231"
"70648","722_","ICD9:722.32","ICD9","72232"
